alarm_description,Severity,Alarm ID,Alarm Source,Location Info,Other Information,Last Occurred (ST),Acknowledged On (ST),Fiber/Cable Name,Cleared By,Acknowledged By,Clearance Status,Acknowledgement Status,Alarm Serial Number
0,0,4,15,328,188,2025-05-05 13:00:00,2025-05-05 17:00:00,109,4,2,0,0,26274831
0,3,12301,44,923,192,2025-05-03 03:00:00,2025-05-03 08:00:00,15,3,1,0,0,25432463
2,3,13933,2,537,229,2025-05-05 06:00:00,2025-05-05 14:00:00,109,1,2,0,0,25452535
1,1,14102,0,933,163,2025-05-05 04:00:00,2025-05-05 13:00:00,13,4,3,0,0,25387834
1,3,186,54,614,97,2025-05-06 21:00:00,2025-05-07 04:00:00,109,1,2,0,0,26890259
2,0,1,54,858,238,2025-05-09 08:00:00,2025-05-09 09:00:00,107,1,2,0,0,26997627
2,2,25,7,74,215,2025-05-14 06:00:00,2025-05-14 09:00:00,107,4,1,0,0,25761194
1,2,25,62,921,54,2025-05-09 06:00:00,2025-05-09 11:00:00,107,4,2,0,0,27834188
0,3,199,46,895,232,2025-05-12 19:00:00,2025-05-12 22:00:00,21,1,3,0,0,26997627
1,1,12956,41,62,181,2025-05-10 00:00:00,2025-05-10 01:00:00,107,1,3,0,0,25842968
2,1,119,20,843,115,2025-05-02 21:00:00,2025-05-02 23:00:00,63,3,2,0,0,25433521
0,1,1,33,1046,166,2025-05-02 03:00:00,2025-05-02 11:00:00,63,3,1,0,0,25547976
0,1,25,1,791,134,2025-05-01 01:00:00,2025-05-01 08:00:00,108,4,3,0,0,25722331
2,1,236,32,923,181,2025-05-16 22:00:00,2025-05-17 01:00:00,12,1,3,0,0,25323509
2,3,32,10,611,197,2025-05-01 16:00:00,2025-05-01 20:00:00,13,4,2,0,0,26952360
2,2,13933,45,471,110,2025-05-14 02:00:00,2025-05-14 05:00:00,63,4,2,0,0,25673329
1,2,1,36,577,189,2025-05-17 03:00:00,2025-05-17 07:00:00,15,1,3,0,0,27109267
1,3,2,48,968,104,2025-05-04 04:00:00,2025-05-04 12:00:00,108,3,2,0,0,27814746
0,1,12545,4,332,197,2025-05-17 02:00:00,2025-05-17 11:00:00,13,4,2,0,0,27531539
2,3,13933,58,892,82,2025-05-16 10:00:00,2025-05-16 17:00:00,13,4,3,0,0,26232182
0,2,12544,31,765,227,2025-05-07 20:00:00,2025-05-08 05:00:00,12,1,1,0,0,27784772
0,0,12306,57,614,232,2025-05-05 00:00:00,2025-05-05 09:00:00,109,3,1,0,0,27731291
0,3,12544,0,872,101,2025-05-05 08:00:00,2025-05-05 15:00:00,109,3,3,0,0,25432492
0,1,327,65,872,163,2025-05-01 23:00:00,2025-05-02 06:00:00,0,1,2,0,0,27839564
2,2,187,30,63,225,2025-05-09 07:00:00,2025-05-09 15:00:00,0,4,3,0,0,25673329
0,2,14152,43,563,106,2025-05-02 10:00:00,2025-05-02 13:00:00,108,1,3,0,0,27909994
2,2,299,66,511,233,2025-05-01 01:00:00,2025-05-01 09:00:00,0,1,2,0,0,27263873
2,2,13056,47,1075,221,2025-05-13 00:00:00,2025-05-13 01:00:00,0,3,1,0,0,26033892
1,1,32,46,79,142,2025-05-14 19:00:00,2025-05-15 01:00:00,109,4,1,0,0,27923098
2,0,25,45,773,143,2025-05-15 05:00:00,2025-05-15 07:00:00,0,4,2,0,0,27813751
1,2,12580,22,898,188,2025-05-06 17:00:00,2025-05-07 00:00:00,63,3,3,0,0,27840285
2,3,12301,66,632,196,2025-05-15 00:00:00,2025-05-15 03:00:00,15,4,2,0,0,25306115
2,0,12580,10,580,183,2025-05-03 13:00:00,2025-05-03 18:00:00,63,4,3,0,0,27879196
2,2,12350,44,293,101,2025-05-13 10:00:00,2025-05-13 12:00:00,12,1,2,0,0,27465554
1,0,13142,10,898,103,2025-05-09 04:00:00,2025-05-09 05:00:00,63,1,2,0,0,26079310
1,3,12545,12,537,265,2025-05-16 16:00:00,2025-05-16 21:00:00,108,1,1,0,0,25558232
0,2,12305,0,672,162,2025-05-03 10:00:00,2025-05-03 19:00:00,0,4,1,0,0,27909994
1,3,236,26,893,103,2025-05-12 00:00:00,2025-05-12 09:00:00,0,4,2,0,0,25422695
1,1,4,49,889,142,2025-05-14 20:00:00,2025-05-15 03:00:00,21,4,2,0,0,27422220
1,2,12308,28,47,225,2025-05-08 19:00:00,2025-05-09 04:00:00,12,4,1,0,0,27776052
1,2,12580,8,381,82,2025-05-03 14:00:00,2025-05-03 18:00:00,63,3,3,0,0,27835253
0,2,13552,1,479,97,2025-05-13 19:00:00,2025-05-13 22:00:00,21,3,1,0,0,27902565
1,2,13933,18,1006,97,2025-05-12 14:00:00,2025-05-12 18:00:00,13,4,3,0,0,27824690
2,1,12545,49,34,244,2025-05-02 05:00:00,2025-05-02 12:00:00,15,1,1,0,0,27126314
2,2,12587,60,1010,193,2025-05-08 02:00:00,2025-05-08 10:00:00,15,1,1,0,0,27685743
1,0,13552,53,328,207,2025-05-01 20:00:00,2025-05-01 22:00:00,109,3,3,0,0,25596775
1,2,12587,22,968,201,2025-05-13 10:00:00,2025-05-13 15:00:00,0,3,2,0,0,27750893
2,1,12926,1,406,265,2025-05-09 08:00:00,2025-05-09 13:00:00,109,4,1,0,0,26572191
2,2,114,62,363,183,2025-05-06 14:00:00,2025-05-06 23:00:00,12,4,1,0,0,26299789
0,0,2,8,1044,186,2025-05-12 07:00:00,2025-05-12 10:00:00,12,4,1,0,0,25572243
2,1,114,3,462,101,2025-05-01 22:00:00,2025-05-02 04:00:00,13,4,2,0,0,27759203
2,1,199,60,643,110,2025-05-04 14:00:00,2025-05-04 19:00:00,108,4,1,0,0,27891607
1,0,12587,53,1,106,2025-05-02 06:00:00,2025-05-02 08:00:00,12,1,2,0,0,26740271
2,0,13203,14,947,142,2025-05-06 00:00:00,2025-05-06 02:00:00,12,1,1,0,0,26132147
0,0,12956,9,183,201,2025-05-03 20:00:00,2025-05-04 00:00:00,12,4,3,0,0,27452025
2,0,327,57,340,215,2025-05-06 13:00:00,2025-05-06 17:00:00,15,1,1,0,0,26031386
1,0,1,13,856,230,2025-05-16 10:00:00,2025-05-16 17:00:00,108,4,1,0,0,27768762
1,1,13142,32,0,216,2025-05-14 02:00:00,2025-05-14 03:00:00,108,4,2,0,0,26466735
2,1,25,27,1040,205,2025-05-18 03:00:00,2025-05-18 09:00:00,107,3,2,0,0,27421759
1,2,4,0,893,55,2025-05-07 01:00:00,2025-05-07 10:00:00,63,1,2,0,0,27847107
0,2,32,12,1056,185,2025-05-14 20:00:00,2025-05-14 22:00:00,0,1,3,0,0,27017981
0,3,14152,33,251,221,2025-05-17 09:00:00,2025-05-17 14:00:00,12,3,3,0,0,25404205
2,2,235,57,375,117,2025-05-11 22:00:00,2025-05-12 02:00:00,12,1,2,0,0,27421222
2,2,13933,3,947,244,2025-05-13 04:00:00,2025-05-13 08:00:00,107,3,3,0,0,27839564
2,0,12308,28,183,186,2025-05-18 20:00:00,2025-05-19 04:00:00,0,1,2,0,0,25766513
1,0,12580,31,89,223,2025-05-04 13:00:00,2025-05-04 19:00:00,108,4,3,0,0,27465554
0,2,199,9,921,257,2025-05-01 15:00:00,2025-05-01 22:00:00,13,3,2,0,0,27045281
0,3,13552,64,940,82,2025-05-09 23:00:00,2025-05-10 08:00:00,15,4,2,0,0,25837206
1,0,13552,62,553,142,2025-05-05 19:00:00,2025-05-05 22:00:00,12,4,3,0,0,26909446
0,2,12307,23,201,142,2025-05-05 21:00:00,2025-05-05 23:00:00,12,1,1,0,0,26677496
2,2,13056,37,368,166,2025-05-12 05:00:00,2025-05-12 08:00:00,13,3,2,0,0,27465554
2,1,12301,58,901,110,2025-05-17 10:00:00,2025-05-17 18:00:00,21,4,2,0,0,27213273
2,3,13933,48,398,215,2025-05-15 06:00:00,2025-05-15 15:00:00,0,4,1,0,0,27731128
0,1,63604,16,881,209,2025-05-07 17:00:00,2025-05-07 22:00:00,107,3,2,0,0,26993693
2,3,186,20,695,232,2025-05-08 19:00:00,2025-05-09 03:00:00,107,1,2,0,0,25801149
1,0,13987,25,833,123,2025-05-05 07:00:00,2025-05-05 14:00:00,109,4,3,0,0,27814135
1,3,13142,56,893,204,2025-05-06 20:00:00,2025-05-07 05:00:00,15,1,1,0,0,27547329
0,2,12545,9,1006,198,2025-05-07 22:00:00,2025-05-08 02:00:00,0,3,2,0,0,25596775
1,2,14152,6,49,66,2025-05-13 11:00:00,2025-05-13 14:00:00,12,1,2,0,0,27964539
1,3,299,51,1016,221,2025-05-02 03:00:00,2025-05-02 12:00:00,21,3,1,0,0,25412278
0,3,187,34,662,142,2025-05-18 15:00:00,2025-05-18 23:00:00,13,1,1,0,0,27042990
2,3,236,61,899,267,2025-05-12 07:00:00,2025-05-12 14:00:00,109,1,3,0,0,26498407
2,1,186,48,1044,183,2025-05-03 01:00:00,2025-05-03 02:00:00,15,4,3,0,0,25552631
2,3,13552,26,572,181,2025-05-16 10:00:00,2025-05-16 12:00:00,15,1,3,0,0,25942012
0,0,12301,17,161,216,2025-05-07 11:00:00,2025-05-07 20:00:00,63,4,2,0,0,27326292
1,1,12587,41,446,60,2025-05-14 11:00:00,2025-05-14 16:00:00,0,3,1,0,0,26971718
2,1,12587,57,885,221,2025-05-15 11:00:00,2025-05-15 12:00:00,21,3,3,0,0,25855411
2,3,13203,60,1054,216,2025-05-06 00:00:00,2025-05-06 09:00:00,108,4,1,0,0,26510676
0,0,186,24,600,216,2025-05-06 19:00:00,2025-05-06 20:00:00,13,1,2,0,0,27835242
2,1,12587,14,722,216,2025-05-01 15:00:00,2025-05-01 23:00:00,109,3,2,0,0,27902478
0,2,13142,32,858,142,2025-05-13 20:00:00,2025-05-14 01:00:00,12,3,1,0,0,26034439
1,1,13987,29,840,238,2025-05-03 00:00:00,2025-05-03 06:00:00,107,3,1,0,0,26924605
0,3,327,54,963,209,2025-05-07 19:00:00,2025-05-07 20:00:00,109,4,3,0,0,27193826
0,0,13987,56,125,167,2025-05-03 13:00:00,2025-05-03 15:00:00,15,3,1,0,0,25914419
0,3,32,17,799,169,2025-05-15 03:00:00,2025-05-15 10:00:00,12,3,3,0,0,27126605
0,2,13933,46,571,188,2025-05-07 09:00:00,2025-05-07 11:00:00,13,3,1,0,0,27410074
1,2,236,38,781,117,2025-05-13 23:00:00,2025-05-14 04:00:00,21,3,1,0,0,26904089
1,2,187,44,840,203,2025-05-16 15:00:00,2025-05-17 00:00:00,108,4,1,0,0,27129831
2,3,32,1,839,183,2025-05-15 09:00:00,2025-05-15 14:00:00,12,4,2,0,0,25645958
1,1,12587,45,928,97,2025-05-07 05:00:00,2025-05-07 08:00:00,12,1,2,0,0,27765548
1,3,13987,55,1022,203,2025-05-16 15:00:00,2025-05-16 21:00:00,15,3,2,0,0,27410074
2,0,25,4,171,225,2025-05-04 00:00:00,2025-05-04 07:00:00,0,4,3,0,0,27514202
1,1,187,53,928,104,2025-05-03 20:00:00,2025-05-04 04:00:00,15,1,3,0,0,25429731
0,2,119,14,863,207,2025-05-08 08:00:00,2025-05-08 11:00:00,109,1,2,0,0,26857914
0,3,13142,17,479,194,2025-05-15 17:00:00,2025-05-15 21:00:00,108,3,2,0,0,25756772
2,2,119,6,765,198,2025-05-01 01:00:00,2025-05-01 05:00:00,107,1,1,0,0,27042888
2,2,12580,66,832,215,2025-05-13 20:00:00,2025-05-13 22:00:00,109,4,1,0,0,26728559
2,0,299,37,947,188,2025-05-05 22:00:00,2025-05-06 05:00:00,108,1,3,0,0,26030116
0,1,4,29,933,110,2025-05-01 06:00:00,2025-05-01 10:00:00,21,1,3,0,0,25842968
1,0,236,12,965,55,2025-05-11 14:00:00,2025-05-11 18:00:00,15,4,1,0,0,26697729
0,0,236,11,924,223,2025-05-17 19:00:00,2025-05-18 03:00:00,108,1,3,0,0,27841036
2,0,236,31,695,117,2025-05-18 05:00:00,2025-05-18 11:00:00,0,1,2,0,0,27193826
1,2,114,52,689,223,2025-05-04 02:00:00,2025-05-04 08:00:00,63,1,1,0,0,26524119
1,0,235,5,658,202,2025-05-15 14:00:00,2025-05-15 23:00:00,107,1,1,0,0,26998557
0,0,13933,51,361,162,2025-05-09 02:00:00,2025-05-09 06:00:00,21,3,3,0,0,25942879
2,1,13552,33,703,230,2025-05-08 18:00:00,2025-05-09 03:00:00,12,3,1,0,0,25403872
0,1,236,65,881,215,2025-05-01 02:00:00,2025-05-01 03:00:00,15,4,1,0,0,26051714
1,0,12306,54,975,244,2025-05-08 15:00:00,2025-05-09 00:00:00,109,1,2,0,0,26656130
0,1,13203,27,268,134,2025-05-14 22:00:00,2025-05-14 23:00:00,63,4,1,0,0,25645958
0,1,119,44,406,161,2025-05-12 08:00:00,2025-05-12 15:00:00,15,3,1,0,0,27677215
2,0,236,62,699,233,2025-05-16 07:00:00,2025-05-16 13:00:00,13,1,1,0,0,27811643
2,2,12926,35,940,206,2025-05-03 03:00:00,2025-05-03 10:00:00,15,1,1,0,0,25758493
1,0,13552,26,762,193,2025-05-11 22:00:00,2025-05-12 07:00:00,13,3,2,0,0,27769045
0,1,14152,50,930,145,2025-05-16 07:00:00,2025-05-16 11:00:00,12,1,1,0,0,27755582
0,2,12544,39,835,221,2025-05-06 12:00:00,2025-05-06 21:00:00,21,1,2,0,0,27891316
0,3,199,0,364,208,2025-05-10 08:00:00,2025-05-10 11:00:00,107,3,2,0,0,25390877
1,2,12926,60,351,110,2025-05-13 21:00:00,2025-05-14 06:00:00,15,4,2,0,0,27712946
1,1,4,25,922,183,2025-05-03 12:00:00,2025-05-03 13:00:00,12,4,3,0,0,26510273
2,2,12926,31,925,197,2025-05-16 04:00:00,2025-05-16 09:00:00,63,1,3,0,0,25315828
2,0,2,8,142,230,2025-05-01 15:00:00,2025-05-01 20:00:00,0,3,1,0,0,26236232
2,3,13417,31,929,193,2025-05-10 12:00:00,2025-05-10 13:00:00,108,4,2,0,0,26057310
0,3,119,6,572,196,2025-05-09 02:00:00,2025-05-09 03:00:00,12,4,3,0,0,25395141
0,3,13142,41,462,238,2025-05-11 10:00:00,2025-05-11 13:00:00,63,1,1,0,0,25351406
2,1,13933,7,780,129,2025-05-13 14:00:00,2025-05-13 23:00:00,13,4,3,0,0,27902565
0,1,236,36,928,104,2025-05-02 23:00:00,2025-05-03 06:00:00,12,3,2,0,0,27451743
2,3,199,9,917,115,2025-05-10 18:00:00,2025-05-11 00:00:00,12,4,1,0,0,25356894
1,2,12587,59,665,167,2025-05-06 00:00:00,2025-05-06 09:00:00,107,3,2,0,0,25865600
2,3,12350,52,838,54,2025-05-14 07:00:00,2025-05-14 11:00:00,13,3,2,0,0,26276201
1,2,12587,23,1,181,2025-05-03 01:00:00,2025-05-03 05:00:00,15,1,3,0,0,25771925
0,2,12307,61,853,216,2025-05-02 16:00:00,2025-05-02 19:00:00,109,4,1,0,0,26682170
2,1,12580,63,69,203,2025-05-01 21:00:00,2025-05-02 02:00:00,0,1,1,0,0,27721648
0,2,4,11,762,202,2025-05-16 10:00:00,2025-05-16 15:00:00,15,4,1,0,0,25737224
1,3,63604,27,1041,115,2025-05-08 13:00:00,2025-05-08 20:00:00,108,1,3,0,0,26909447
1,1,4,47,963,188,2025-05-01 04:00:00,2025-05-01 11:00:00,12,1,1,0,0,26916859
1,0,63604,42,782,244,2025-05-07 00:00:00,2025-05-07 06:00:00,21,1,3,0,0,26782679
0,0,12545,32,614,205,2025-05-15 20:00:00,2025-05-16 00:00:00,12,4,1,0,0,27814746
0,1,12307,28,986,117,2025-05-04 05:00:00,2025-05-04 12:00:00,13,1,3,0,0,27656301
0,3,1,12,161,165,2025-05-10 14:00:00,2025-05-10 16:00:00,107,3,1,0,0,27919520
0,0,13987,10,783,145,2025-05-13 08:00:00,2025-05-13 17:00:00,12,4,3,0,0,27676142
1,0,13203,11,1058,110,2025-05-15 11:00:00,2025-05-15 18:00:00,108,3,2,0,0,27796748
1,2,14152,61,859,161,2025-05-09 16:00:00,2025-05-09 18:00:00,12,1,2,0,0,25556377
2,2,186,32,580,183,2025-05-07 18:00:00,2025-05-07 20:00:00,15,1,2,0,0,27852905
2,3,13552,44,780,129,2025-05-07 23:00:00,2025-05-08 05:00:00,109,3,1,0,0,26126699
0,1,14152,41,21,193,2025-05-12 13:00:00,2025-05-12 20:00:00,21,1,3,0,0,25508462
1,3,13987,29,885,161,2025-05-10 20:00:00,2025-05-11 05:00:00,108,4,2,0,0,25687495
1,1,299,29,510,185,2025-05-08 07:00:00,2025-05-08 11:00:00,108,3,1,0,0,25751942
1,0,12305,0,363,203,2025-05-03 04:00:00,2025-05-03 12:00:00,13,4,3,0,0,27042990
2,2,12580,42,301,201,2025-05-15 12:00:00,2025-05-15 14:00:00,108,4,2,0,0,27721695
2,3,327,22,23,54,2025-05-01 09:00:00,2025-05-01 15:00:00,21,4,2,0,0,25341435
1,3,12580,8,772,104,2025-05-07 01:00:00,2025-05-07 05:00:00,15,1,1,0,0,26982100
1,1,32,19,1048,205,2025-05-10 10:00:00,2025-05-10 18:00:00,109,1,3,0,0,27543792
1,1,327,55,81,55,2025-05-10 19:00:00,2025-05-11 04:00:00,63,3,1,0,0,25592419
2,3,14102,46,930,204,2025-05-11 01:00:00,2025-05-11 03:00:00,12,3,2,0,0,26572191
1,1,186,28,929,186,2025-05-13 16:00:00,2025-05-13 23:00:00,108,4,1,0,0,26279987
1,3,236,35,295,188,2025-05-03 22:00:00,2025-05-04 05:00:00,107,1,1,0,0,26204157
0,3,186,12,293,232,2025-05-07 13:00:00,2025-05-07 21:00:00,15,1,2,0,0,26716448
0,3,12580,61,969,196,2025-05-01 18:00:00,2025-05-01 23:00:00,63,1,2,0,0,25388121
2,0,32,59,74,229,2025-05-03 06:00:00,2025-05-03 09:00:00,13,3,3,0,0,27189111
1,1,2,65,799,258,2025-05-09 22:00:00,2025-05-09 23:00:00,15,1,3,0,0,27926861
1,2,299,14,576,207,2025-05-09 16:00:00,2025-05-09 20:00:00,21,4,2,0,0,27415616
0,2,186,16,922,111,2025-05-01 20:00:00,2025-05-01 23:00:00,12,4,2,0,0,27841327
2,1,13203,9,410,161,2025-05-12 17:00:00,2025-05-12 19:00:00,15,4,3,0,0,25470530
0,3,327,27,767,166,2025-05-11 08:00:00,2025-05-11 14:00:00,0,1,1,0,0,26877870
0,2,32,65,177,166,2025-05-02 03:00:00,2025-05-02 10:00:00,12,4,2,0,0,25552402
0,2,13552,17,679,55,2025-05-18 14:00:00,2025-05-18 21:00:00,0,4,2,0,0,26114607
0,1,327,46,831,165,2025-05-18 08:00:00,2025-05-18 16:00:00,108,3,1,0,0,25669371
1,2,12580,66,47,205,2025-05-13 07:00:00,2025-05-13 09:00:00,107,3,3,0,0,26699438
1,3,4,56,419,125,2025-05-09 18:00:00,2025-05-10 00:00:00,15,1,3,0,0,26627372
0,1,119,55,1040,125,2025-05-12 20:00:00,2025-05-13 02:00:00,12,1,1,0,0,26327677
2,3,4,56,49,225,2025-05-01 19:00:00,2025-05-01 20:00:00,13,1,2,0,0,26682111
2,2,114,29,201,193,2025-05-01 19:00:00,2025-05-01 21:00:00,0,1,1,0,0,25658513
2,2,13417,32,242,227,2025-05-14 17:00:00,2025-05-15 02:00:00,109,1,2,0,0,26462299
2,3,13056,59,840,145,2025-05-17 11:00:00,2025-05-17 19:00:00,12,3,3,0,0,25404180
0,0,235,40,965,202,2025-05-05 23:00:00,2025-05-06 03:00:00,107,3,2,0,0,26982100
1,2,13552,53,1014,201,2025-05-05 00:00:00,2025-05-05 06:00:00,15,3,2,0,0,27955025
2,0,14152,59,940,161,2025-05-05 23:00:00,2025-05-06 01:00:00,12,4,2,0,0,25766513
0,2,2,16,904,129,2025-05-02 00:00:00,2025-05-02 05:00:00,15,4,2,0,0,27867152
2,0,13417,61,398,1,2025-05-07 08:00:00,2025-05-07 10:00:00,21,3,2,0,0,25799090
2,0,12306,22,1035,54,2025-05-11 04:00:00,2025-05-11 09:00:00,0,3,3,0,0,26857613
0,0,12956,26,967,62,2025-05-11 19:00:00,2025-05-12 02:00:00,12,1,1,0,0,27856870
1,3,2,56,333,134,2025-05-01 03:00:00,2025-05-01 10:00:00,12,3,3,0,0,27813751
1,0,2,3,891,198,2025-05-17 08:00:00,2025-05-17 17:00:00,107,1,2,0,0,27631237
0,0,13142,35,142,185,2025-05-06 22:00:00,2025-05-07 01:00:00,107,3,1,0,0,27852905
1,0,12956,23,50,194,2025-05-12 17:00:00,2025-05-12 21:00:00,13,1,2,0,0,25513556
0,2,12350,63,256,207,2025-05-14 22:00:00,2025-05-15 07:00:00,15,3,3,0,0,27553292
0,0,32,25,939,188,2025-05-15 09:00:00,2025-05-15 17:00:00,63,1,3,0,0,27736822
0,2,12306,32,316,165,2025-05-10 03:00:00,2025-05-10 10:00:00,107,4,2,0,0,27862074
1,0,13987,37,850,225,2025-05-14 14:00:00,2025-05-14 22:00:00,63,4,2,0,0,25594349
0,0,12308,35,1006,103,2025-05-07 15:00:00,2025-05-08 00:00:00,108,1,1,0,0,27746799
2,3,12308,42,585,163,2025-05-04 03:00:00,2025-05-04 07:00:00,63,1,1,0,0,26097630
1,2,199,48,782,163,2025-05-05 02:00:00,2025-05-05 07:00:00,0,4,2,0,0,25399150
1,0,12306,37,239,194,2025-05-08 11:00:00,2025-05-08 20:00:00,12,3,1,0,0,27722100
1,2,13552,56,772,227,2025-05-06 06:00:00,2025-05-06 13:00:00,107,1,2,0,0,27748060
1,2,12307,35,1007,192,2025-05-02 07:00:00,2025-05-02 11:00:00,12,3,2,0,0,27907672
2,1,14102,15,789,183,2025-05-12 00:00:00,2025-05-12 06:00:00,21,4,2,0,0,25855411
1,3,13933,63,580,194,2025-05-14 21:00:00,2025-05-14 22:00:00,107,4,3,0,0,27762534
1,3,12956,26,672,117,2025-05-01 12:00:00,2025-05-01 13:00:00,107,1,2,0,0,25554901
0,3,13056,33,916,104,2025-05-16 19:00:00,2025-05-17 04:00:00,109,3,2,0,0,27615586
1,1,13417,66,1035,203,2025-05-18 19:00:00,2025-05-19 03:00:00,12,4,2,0,0,27800340
2,1,25,63,973,201,2025-05-15 15:00:00,2025-05-15 16:00:00,107,3,1,0,0,25306349
2,3,1,63,838,117,2025-05-15 02:00:00,2025-05-15 04:00:00,21,4,2,0,0,26419887
2,1,2,41,727,60,2025-05-18 05:00:00,2025-05-18 09:00:00,21,1,3,0,0,27623866
2,1,235,5,164,97,2025-05-17 15:00:00,2025-05-17 16:00:00,0,3,3,0,0,26408670
1,1,63604,19,858,198,2025-05-17 11:00:00,2025-05-17 13:00:00,15,3,2,0,0,26840122
1,3,13987,60,971,181,2025-05-09 09:00:00,2025-05-09 14:00:00,107,1,2,0,0,26641271
2,3,13933,65,563,194,2025-05-01 17:00:00,2025-05-02 01:00:00,21,1,2,0,0,26971771
2,3,12305,11,889,55,2025-05-17 12:00:00,2025-05-17 18:00:00,21,1,3,0,0,26498407
1,1,13933,15,920,55,2025-05-04 20:00:00,2025-05-05 02:00:00,0,1,1,0,0,27885753
2,3,12301,31,551,101,2025-05-12 15:00:00,2025-05-12 19:00:00,109,4,1,0,0,27694936
0,1,13056,8,517,267,2025-05-15 21:00:00,2025-05-15 23:00:00,15,3,2,0,0,27851980
2,0,2,59,1006,129,2025-05-17 11:00:00,2025-05-17 14:00:00,13,4,1,0,0,26909782
2,1,12544,37,902,215,2025-05-14 03:00:00,2025-05-14 09:00:00,107,1,3,0,0,27199383
0,2,12307,48,920,193,2025-05-03 11:00:00,2025-05-03 17:00:00,13,4,2,0,0,27791287
0,3,236,60,553,198,2025-05-09 21:00:00,2025-05-10 02:00:00,13,4,1,0,0,27827788
1,3,119,57,662,185,2025-05-05 03:00:00,2025-05-05 09:00:00,109,3,2,0,0,26577096
1,2,236,6,986,82,2025-05-01 00:00:00,2025-05-01 06:00:00,12,3,2,0,0,26583520
0,1,14102,48,930,216,2025-05-02 18:00:00,2025-05-02 19:00:00,63,3,3,0,0,27788578
0,0,12545,0,418,189,2025-05-13 22:00:00,2025-05-14 04:00:00,0,1,3,0,0,26334896
1,2,13142,44,1050,189,2025-05-07 23:00:00,2025-05-08 04:00:00,21,1,1,0,0,27452309
2,2,12308,40,782,188,2025-05-08 23:00:00,2025-05-09 07:00:00,21,3,3,0,0,26419887
0,1,13417,5,49,167,2025-05-02 09:00:00,2025-05-02 18:00:00,15,4,2,0,0,25774099
1,3,12580,44,977,196,2025-05-02 09:00:00,2025-05-02 15:00:00,109,3,3,0,0,25761194
2,1,13417,22,921,244,2025-05-08 07:00:00,2025-05-08 11:00:00,21,1,1,0,0,25856649
0,2,199,22,885,111,2025-05-18 08:00:00,2025-05-18 11:00:00,63,4,1,0,0,25508823
2,2,12350,13,537,145,2025-05-09 03:00:00,2025-05-09 04:00:00,13,1,1,0,0,25452535
1,3,12307,48,125,232,2025-05-07 13:00:00,2025-05-07 20:00:00,12,3,3,0,0,27513274
0,3,12580,5,925,199,2025-05-11 04:00:00,2025-05-11 09:00:00,21,3,3,0,0,27806748
2,3,13933,2,894,49,2025-05-16 05:00:00,2025-05-16 09:00:00,13,4,3,0,0,26411572
0,1,12587,52,572,205,2025-05-15 03:00:00,2025-05-15 12:00:00,21,3,3,0,0,26699438
2,3,4,1,536,1,2025-05-15 09:00:00,2025-05-15 16:00:00,107,1,3,0,0,27867152
1,2,1,44,873,145,2025-05-14 22:00:00,2025-05-15 06:00:00,108,1,1,0,0,25516874
1,2,13987,42,792,162,2025-05-03 22:00:00,2025-05-04 02:00:00,0,1,1,0,0,25528528
0,0,13552,34,125,233,2025-05-14 14:00:00,2025-05-14 22:00:00,0,4,3,0,0,26126699
2,1,63604,34,60,176,2025-05-05 17:00:00,2025-05-05 21:00:00,21,1,2,0,0,25627152
0,0,199,37,900,129,2025-05-12 20:00:00,2025-05-12 21:00:00,63,3,1,0,0,27712946
0,2,12308,46,478,54,2025-05-17 22:00:00,2025-05-18 06:00:00,109,4,2,0,0,26909447
2,0,186,43,631,227,2025-05-18 09:00:00,2025-05-18 10:00:00,15,1,2,0,0,25756772
2,2,187,33,361,128,2025-05-06 22:00:00,2025-05-07 01:00:00,63,1,1,0,0,27819523
2,0,186,6,779,215,2025-05-05 00:00:00,2025-05-05 07:00:00,109,3,2,0,0,27917604
1,3,32,41,1056,201,2025-05-13 20:00:00,2025-05-13 23:00:00,63,3,2,0,0,26877870
0,0,14152,5,931,219,2025-05-17 16:00:00,2025-05-18 00:00:00,107,4,1,0,0,27777386
0,3,12956,49,563,54,2025-05-14 07:00:00,2025-05-14 12:00:00,63,1,1,0,0,27213416
1,3,12306,52,478,204,2025-05-09 19:00:00,2025-05-09 22:00:00,15,1,3,0,0,27097234
2,1,12580,9,892,244,2025-05-14 04:00:00,2025-05-14 09:00:00,0,3,1,0,0,26530555
1,3,13987,3,618,162,2025-05-08 16:00:00,2025-05-08 21:00:00,63,4,2,0,0,26270627
1,3,12545,64,622,230,2025-05-09 12:00:00,2025-05-09 20:00:00,109,3,1,0,0,27635467
1,0,186,9,1050,196,2025-05-16 03:00:00,2025-05-16 12:00:00,12,3,3,0,0,26636892
0,2,12305,43,1022,166,2025-05-09 23:00:00,2025-05-10 05:00:00,109,4,1,0,0,25421275
1,1,12544,0,527,101,2025-05-11 05:00:00,2025-05-11 08:00:00,0,1,2,0,0,25471163
0,3,235,36,699,49,2025-05-10 22:00:00,2025-05-11 00:00:00,63,1,1,0,0,25755284
0,1,186,62,799,199,2025-05-13 04:00:00,2025-05-13 07:00:00,63,1,2,0,0,25552400
0,0,12580,59,266,128,2025-05-17 06:00:00,2025-05-17 15:00:00,63,4,1,0,0,26524119
2,3,32,58,970,104,2025-05-01 07:00:00,2025-05-01 14:00:00,21,4,3,0,0,26579190
